Kachelname,filename,url,Koordinatenursprung_East,Koordinatenursprung_North
dop10rgbi_32_364_5656_1_nw_2023,dop10rgbi_32_364_5656_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_364_5656_1_nw_2023/dop10rgbi_32_364_5656_1_nw_2023.jp2,364000,5656000
dop10rgbi_32_369_5655_1_nw_2023,dop10rgbi_32_369_5655_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_369_5655_1_nw_2023/dop10rgbi_32_369_5655_1_nw_2023.jp2,369000,5655000
dop10rgbi_32_348_5649_1_nw_2025,dop10rgbi_32_348_5649_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_348_5649_1_nw_2025/dop10rgbi_32_348_5649_1_nw_2025.jp2,348000,5649000
dop10rgbi_32_348_5650_1_nw_2025,dop10rgbi_32_348_5650_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_348_5650_1_nw_2025/dop10rgbi_32_348_5650_1_nw_2025.jp2,348000,5650000
dop10rgbi_32_354_5648_1_nw_2025,dop10rgbi_32_354_5648_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_354_5648_1_nw_2025/dop10rgbi_32_354_5648_1_nw_2025.jp2,354000,5648000
dop10rgbi_32_359_5647_1_nw_2025,dop10rgbi_32_359_5647_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_359_5647_1_nw_2025/dop10rgbi_32_359_5647_1_nw_2025.jp2,359000,5647000
dop10rgbi_32_360_5647_1_nw_2025,dop10rgbi_32_360_5647_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_360_5647_1_nw_2025/dop10rgbi_32_360_5647_1_nw_2025.jp2,360000,5647000
dop10rgbi_32_365_5646_1_nw_2025,dop10rgbi_32_365_5646_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_365_5646_1_nw_2025/dop10rgbi_32_365_5646_1_nw_2025.jp2,365000,5646000
dop10rgbi_32_349_5639_1_nw_2025,dop10rgbi_32_349_5639_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_349_5639_1_nw_2025/dop10rgbi_32_349_5639_1_nw_2025.jp2,349000,5639000
dop10rgbi_32_350_5639_1_nw_2025,dop10rgbi_32_350_5639_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_350_5639_1_nw_2025/dop10rgbi_32_350_5639_1_nw_2025.jp2,350000,5639000
dop10rgbi_32_349_5640_1_nw_2025,dop10rgbi_32_349_5640_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_349_5640_1_nw_2025/dop10rgbi_32_349_5640_1_nw_2025.jp2,349000,5640000
dop10rgbi_32_350_5640_1_nw_2025,dop10rgbi_32_350_5640_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_350_5640_1_nw_2025/dop10rgbi_32_350_5640_1_nw_2025.jp2,350000,5640000
dop10rgbi_32_355_5638_1_nw_2025,dop10rgbi_32_355_5638_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_355_5638_1_nw_2025/dop10rgbi_32_355_5638_1_nw_2025.jp2,355000,5638000
dop10rgbi_32_361_5637_1_nw_2025,dop10rgbi_32_361_5637_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_361_5637_1_nw_2025/dop10rgbi_32_361_5637_1_nw_2025.jp2,361000,5637000
dop10rgbi_32_366_5636_1_nw_2025,dop10rgbi_32_366_5636_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_366_5636_1_nw_2025/dop10rgbi_32_366_5636_1_nw_2025.jp2,366000,5636000
dop10rgbi_32_348_5657_1_nw_2023,dop10rgbi_32_348_5657_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_348_5657_1_nw_2023/dop10rgbi_32_348_5657_1_nw_2023.jp2,348000,5657000
dop10rgbi_32_354_5656_1_nw_2023,dop10rgbi_32_354_5656_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_354_5656_1_nw_2023/dop10rgbi_32_354_5656_1_nw_2023.jp2,354000,5656000
dop10rgbi_32_359_5655_1_nw_2023,dop10rgbi_32_359_5655_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_359_5655_1_nw_2023/dop10rgbi_32_359_5655_1_nw_2023.jp2,359000,5655000
dop10rgbi_32_360_5655_1_nw_2023,dop10rgbi_32_360_5655_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_360_5655_1_nw_2023/dop10rgbi_32_360_5655_1_nw_2023.jp2,360000,5655000
dop10rgbi_32_365_5654_1_nw_2023,dop10rgbi_32_365_5654_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_365_5654_1_nw_2023/dop10rgbi_32_365_5654_1_nw_2023.jp2,365000,5654000
dop10rgbi_32_349_5647_1_nw_2025,dop10rgbi_32_349_5647_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_349_5647_1_nw_2025/dop10rgbi_32_349_5647_1_nw_2025.jp2,349000,5647000
dop10rgbi_32_350_5647_1_nw_2025,dop10rgbi_32_350_5647_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_350_5647_1_nw_2025/dop10rgbi_32_350_5647_1_nw_2025.jp2,350000,5647000
dop10rgbi_32_355_5646_1_nw_2025,dop10rgbi_32_355_5646_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_355_5646_1_nw_2025/dop10rgbi_32_355_5646_1_nw_2025.jp2,355000,5646000
dop10rgbi_32_361_5645_1_nw_2025,dop10rgbi_32_361_5645_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_361_5645_1_nw_2025/dop10rgbi_32_361_5645_1_nw_2025.jp2,361000,5645000
dop10rgbi_32_366_5644_1_nw_2025,dop10rgbi_32_366_5644_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_366_5644_1_nw_2025/dop10rgbi_32_366_5644_1_nw_2025.jp2,366000,5644000
dop10rgbi_32_351_5637_1_nw_2025,dop10rgbi_32_351_5637_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_351_5637_1_nw_2025/dop10rgbi_32_351_5637_1_nw_2025.jp2,351000,5637000
dop10rgbi_32_356_5636_1_nw_2025,dop10rgbi_32_356_5636_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_356_5636_1_nw_2025/dop10rgbi_32_356_5636_1_nw_2025.jp2,356000,5636000
dop10rgbi_32_362_5635_1_nw_2025,dop10rgbi_32_362_5635_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_362_5635_1_nw_2025/dop10rgbi_32_362_5635_1_nw_2025.jp2,362000,5635000
dop10rgbi_32_367_5634_1_nw_2025,dop10rgbi_32_367_5634_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_367_5634_1_nw_2025/dop10rgbi_32_367_5634_1_nw_2025.jp2,367000,5634000
dop10rgbi_32_349_5655_1_nw_2023,dop10rgbi_32_349_5655_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_349_5655_1_nw_2023/dop10rgbi_32_349_5655_1_nw_2023.jp2,349000,5655000
dop10rgbi_32_350_5655_1_nw_2023,dop10rgbi_32_350_5655_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_350_5655_1_nw_2023/dop10rgbi_32_350_5655_1_nw_2023.jp2,350000,5655000
dop10rgbi_32_355_5654_1_nw_2023,dop10rgbi_32_355_5654_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_355_5654_1_nw_2023/dop10rgbi_32_355_5654_1_nw_2023.jp2,355000,5654000
dop10rgbi_32_361_5653_1_nw_2025,dop10rgbi_32_361_5653_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_361_5653_1_nw_2025/dop10rgbi_32_361_5653_1_nw_2025.jp2,361000,5653000
dop10rgbi_32_366_5652_1_nw_2025,dop10rgbi_32_366_5652_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_366_5652_1_nw_2025/dop10rgbi_32_366_5652_1_nw_2025.jp2,366000,5652000
dop10rgbi_32_351_5645_1_nw_2025,dop10rgbi_32_351_5645_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_351_5645_1_nw_2025/dop10rgbi_32_351_5645_1_nw_2025.jp2,351000,5645000
dop10rgbi_32_356_5644_1_nw_2025,dop10rgbi_32_356_5644_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_356_5644_1_nw_2025/dop10rgbi_32_356_5644_1_nw_2025.jp2,356000,5644000
dop10rgbi_32_362_5643_1_nw_2025,dop10rgbi_32_362_5643_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_362_5643_1_nw_2025/dop10rgbi_32_362_5643_1_nw_2025.jp2,362000,5643000
dop10rgbi_32_367_5642_1_nw_2025,dop10rgbi_32_367_5642_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_367_5642_1_nw_2025/dop10rgbi_32_367_5642_1_nw_2025.jp2,367000,5642000
dop10rgbi_32_361_5661_1_nw_2023,dop10rgbi_32_361_5661_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_361_5661_1_nw_2023/dop10rgbi_32_361_5661_1_nw_2023.jp2,361000,5661000
dop10rgbi_32_366_5659_1_nw_2023,dop10rgbi_32_366_5659_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_366_5659_1_nw_2023/dop10rgbi_32_366_5659_1_nw_2023.jp2,366000,5659000
dop10rgbi_32_366_5660_1_nw_2023,dop10rgbi_32_366_5660_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_366_5660_1_nw_2023/dop10rgbi_32_366_5660_1_nw_2023.jp2,366000,5660000
dop10rgbi_32_346_5636_1_nw_2025,dop10rgbi_32_346_5636_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_346_5636_1_nw_2025/dop10rgbi_32_346_5636_1_nw_2025.jp2,346000,5636000
dop10rgbi_32_352_5635_1_nw_2025,dop10rgbi_32_352_5635_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_352_5635_1_nw_2025/dop10rgbi_32_352_5635_1_nw_2025.jp2,352000,5635000
dop10rgbi_32_357_5634_1_nw_2025,dop10rgbi_32_357_5634_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_357_5634_1_nw_2025/dop10rgbi_32_357_5634_1_nw_2025.jp2,357000,5634000
dop10rgbi_32_363_5633_1_nw_2025,dop10rgbi_32_363_5633_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_363_5633_1_nw_2025/dop10rgbi_32_363_5633_1_nw_2025.jp2,363000,5633000
dop10rgbi_32_351_5653_1_nw_2025,dop10rgbi_32_351_5653_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_351_5653_1_nw_2025/dop10rgbi_32_351_5653_1_nw_2025.jp2,351000,5653000
dop10rgbi_32_356_5652_1_nw_2025,dop10rgbi_32_356_5652_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_356_5652_1_nw_2025/dop10rgbi_32_356_5652_1_nw_2025.jp2,356000,5652000
dop10rgbi_32_362_5651_1_nw_2025,dop10rgbi_32_362_5651_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_362_5651_1_nw_2025/dop10rgbi_32_362_5651_1_nw_2025.jp2,362000,5651000
dop10rgbi_32_367_5649_1_nw_2025,dop10rgbi_32_367_5649_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_367_5649_1_nw_2025/dop10rgbi_32_367_5649_1_nw_2025.jp2,367000,5649000
dop10rgbi_32_367_5650_1_nw_2025,dop10rgbi_32_367_5650_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_367_5650_1_nw_2025/dop10rgbi_32_367_5650_1_nw_2025.jp2,367000,5650000
dop10rgbi_32_346_5644_1_nw_2025,dop10rgbi_32_346_5644_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_346_5644_1_nw_2025/dop10rgbi_32_346_5644_1_nw_2025.jp2,346000,5644000
dop10rgbi_32_352_5643_1_nw_2025,dop10rgbi_32_352_5643_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_352_5643_1_nw_2025/dop10rgbi_32_352_5643_1_nw_2025.jp2,352000,5643000
dop10rgbi_32_357_5642_1_nw_2025,dop10rgbi_32_357_5642_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_357_5642_1_nw_2025/dop10rgbi_32_357_5642_1_nw_2025.jp2,357000,5642000
dop10rgbi_32_363_5641_1_nw_2025,dop10rgbi_32_363_5641_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_363_5641_1_nw_2025/dop10rgbi_32_363_5641_1_nw_2025.jp2,363000,5641000
dop10rgbi_32_368_5639_1_nw_2025,dop10rgbi_32_368_5639_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_368_5639_1_nw_2025/dop10rgbi_32_368_5639_1_nw_2025.jp2,368000,5639000
dop10rgbi_32_368_5640_1_nw_2025,dop10rgbi_32_368_5640_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_368_5640_1_nw_2025/dop10rgbi_32_368_5640_1_nw_2025.jp2,368000,5640000
dop10rgbi_32_351_5661_1_nw_2023,dop10rgbi_32_351_5661_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_351_5661_1_nw_2023/dop10rgbi_32_351_5661_1_nw_2023.jp2,351000,5661000
dop10rgbi_32_356_5659_1_nw_2023,dop10rgbi_32_356_5659_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_356_5659_1_nw_2023/dop10rgbi_32_356_5659_1_nw_2023.jp2,356000,5659000
dop10rgbi_32_356_5660_1_nw_2023,dop10rgbi_32_356_5660_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_356_5660_1_nw_2023/dop10rgbi_32_356_5660_1_nw_2023.jp2,356000,5660000
dop10rgbi_32_362_5658_1_nw_2023,dop10rgbi_32_362_5658_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_362_5658_1_nw_2023/dop10rgbi_32_362_5658_1_nw_2023.jp2,362000,5658000
dop10rgbi_32_367_5657_1_nw_2023,dop10rgbi_32_367_5657_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_367_5657_1_nw_2023/dop10rgbi_32_367_5657_1_nw_2023.jp2,367000,5657000
dop10rgbi_32_347_5634_1_nw_2025,dop10rgbi_32_347_5634_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_347_5634_1_nw_2025/dop10rgbi_32_347_5634_1_nw_2025.jp2,347000,5634000
dop10rgbi_32_353_5633_1_nw_2025,dop10rgbi_32_353_5633_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_353_5633_1_nw_2025/dop10rgbi_32_353_5633_1_nw_2025.jp2,353000,5633000
dop10rgbi_32_346_5652_1_nw_2025,dop10rgbi_32_346_5652_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_346_5652_1_nw_2025/dop10rgbi_32_346_5652_1_nw_2025.jp2,346000,5652000
dop10rgbi_32_352_5651_1_nw_2025,dop10rgbi_32_352_5651_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_352_5651_1_nw_2025/dop10rgbi_32_352_5651_1_nw_2025.jp2,352000,5651000
dop10rgbi_32_357_5649_1_nw_2025,dop10rgbi_32_357_5649_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_357_5649_1_nw_2025/dop10rgbi_32_357_5649_1_nw_2025.jp2,357000,5649000
dop10rgbi_32_357_5650_1_nw_2025,dop10rgbi_32_357_5650_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_357_5650_1_nw_2025/dop10rgbi_32_357_5650_1_nw_2025.jp2,357000,5650000
dop10rgbi_32_363_5648_1_nw_2025,dop10rgbi_32_363_5648_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_363_5648_1_nw_2025/dop10rgbi_32_363_5648_1_nw_2025.jp2,363000,5648000
dop10rgbi_32_368_5647_1_nw_2025,dop10rgbi_32_368_5647_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_368_5647_1_nw_2025/dop10rgbi_32_368_5647_1_nw_2025.jp2,368000,5647000
dop10rgbi_32_347_5642_1_nw_2025,dop10rgbi_32_347_5642_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_347_5642_1_nw_2025/dop10rgbi_32_347_5642_1_nw_2025.jp2,347000,5642000
dop10rgbi_32_353_5641_1_nw_2025,dop10rgbi_32_353_5641_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_353_5641_1_nw_2025/dop10rgbi_32_353_5641_1_nw_2025.jp2,353000,5641000
dop10rgbi_32_358_5639_1_nw_2025,dop10rgbi_32_358_5639_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_358_5639_1_nw_2025/dop10rgbi_32_358_5639_1_nw_2025.jp2,358000,5639000
dop10rgbi_32_358_5640_1_nw_2025,dop10rgbi_32_358_5640_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_358_5640_1_nw_2025/dop10rgbi_32_358_5640_1_nw_2025.jp2,358000,5640000
dop10rgbi_32_364_5638_1_nw_2025,dop10rgbi_32_364_5638_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_364_5638_1_nw_2025/dop10rgbi_32_364_5638_1_nw_2025.jp2,364000,5638000
dop10rgbi_32_369_5637_1_nw_2025,dop10rgbi_32_369_5637_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_369_5637_1_nw_2025/dop10rgbi_32_369_5637_1_nw_2025.jp2,369000,5637000
dop10rgbi_32_346_5659_1_nw_2025,dop10rgbi_32_346_5659_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_346_5659_1_nw_2025/dop10rgbi_32_346_5659_1_nw_2025.jp2,346000,5659000
dop10rgbi_32_346_5660_1_nw_2025,dop10rgbi_32_346_5660_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_346_5660_1_nw_2025/dop10rgbi_32_346_5660_1_nw_2025.jp2,346000,5660000
dop10rgbi_32_352_5658_1_nw_2023,dop10rgbi_32_352_5658_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_352_5658_1_nw_2023/dop10rgbi_32_352_5658_1_nw_2023.jp2,352000,5658000
dop10rgbi_32_357_5657_1_nw_2023,dop10rgbi_32_357_5657_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_357_5657_1_nw_2023/dop10rgbi_32_357_5657_1_nw_2023.jp2,357000,5657000
dop10rgbi_32_363_5656_1_nw_2023,dop10rgbi_32_363_5656_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_363_5656_1_nw_2023/dop10rgbi_32_363_5656_1_nw_2023.jp2,363000,5656000
dop10rgbi_32_368_5655_1_nw_2023,dop10rgbi_32_368_5655_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_368_5655_1_nw_2023/dop10rgbi_32_368_5655_1_nw_2023.jp2,368000,5655000
dop10rgbi_32_347_5649_1_nw_2025,dop10rgbi_32_347_5649_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_347_5649_1_nw_2025/dop10rgbi_32_347_5649_1_nw_2025.jp2,347000,5649000
dop10rgbi_32_347_5650_1_nw_2025,dop10rgbi_32_347_5650_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_347_5650_1_nw_2025/dop10rgbi_32_347_5650_1_nw_2025.jp2,347000,5650000
dop10rgbi_32_353_5648_1_nw_2025,dop10rgbi_32_353_5648_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_353_5648_1_nw_2025/dop10rgbi_32_353_5648_1_nw_2025.jp2,353000,5648000
dop10rgbi_32_358_5647_1_nw_2025,dop10rgbi_32_358_5647_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_358_5647_1_nw_2025/dop10rgbi_32_358_5647_1_nw_2025.jp2,358000,5647000
dop10rgbi_32_364_5646_1_nw_2025,dop10rgbi_32_364_5646_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_364_5646_1_nw_2025/dop10rgbi_32_364_5646_1_nw_2025.jp2,364000,5646000
dop10rgbi_32_369_5645_1_nw_2025,dop10rgbi_32_369_5645_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_369_5645_1_nw_2025/dop10rgbi_32_369_5645_1_nw_2025.jp2,369000,5645000
dop10rgbi_32_348_5639_1_nw_2025,dop10rgbi_32_348_5639_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_348_5639_1_nw_2025/dop10rgbi_32_348_5639_1_nw_2025.jp2,348000,5639000
dop10rgbi_32_348_5640_1_nw_2025,dop10rgbi_32_348_5640_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_348_5640_1_nw_2025/dop10rgbi_32_348_5640_1_nw_2025.jp2,348000,5640000
dop10rgbi_32_354_5638_1_nw_2025,dop10rgbi_32_354_5638_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_354_5638_1_nw_2025/dop10rgbi_32_354_5638_1_nw_2025.jp2,354000,5638000
dop10rgbi_32_359_5637_1_nw_2025,dop10rgbi_32_359_5637_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_359_5637_1_nw_2025/dop10rgbi_32_359_5637_1_nw_2025.jp2,359000,5637000
dop10rgbi_32_360_5637_1_nw_2025,dop10rgbi_32_360_5637_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_360_5637_1_nw_2025/dop10rgbi_32_360_5637_1_nw_2025.jp2,360000,5637000
dop10rgbi_32_365_5636_1_nw_2025,dop10rgbi_32_365_5636_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_365_5636_1_nw_2025/dop10rgbi_32_365_5636_1_nw_2025.jp2,365000,5636000
dop10rgbi_32_347_5657_1_nw_2025,dop10rgbi_32_347_5657_1_nw_2025.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_347_5657_1_nw_2025/dop10rgbi_32_347_5657_1_nw_2025.jp2,347000,5657000
dop10rgbi_32_353_5656_1_nw_2023,dop10rgbi_32_353_5656_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_353_5656_1_nw_2023/dop10rgbi_32_353_5656_1_nw_2023.jp2,353000,5656000
dop10rgbi_32_358_5655_1_nw_2023,dop10rgbi_32_358_5655_1_nw_2023.jp2,https://www.opengeodata.nrw.de/produkte/geobasis/lusat/akt/dop/dop_jp2_f10/dop_358_5655_1_nw_2023/dop10rgbi_32_358_5655_1_nw_2023.jp2,358000,5655000
